dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_src_dport_ltm,ct_dst_sport_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,is_sm_ips_ports,attack_cat,label
1.88813,tcp,http,FIN,8,10,1052,824,9.003618,3902.2737,3143.8513,2,2,269.6663,209.728,18521.627,516.7034,255,2166615981,18125683,255,0.000688,0.000574,0.000114,132,82,1,83,8,1,0,0,1,0,Normal,0
1.118193,tcp,-,FIN,60,14,68185,612,65.2839,479695.34,4070.8535,27,1,18.58522,77.52023,1812.0516,90.1116,255,1478712546,2884983803,255,0.182529,0.110421,0.072108,1136,44,1,0,1,1,0,0,1,0,Fuzzers,1
8e-06,tp++,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,Backdoor,1
9e-06,encap,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,Exploits,1
0.001098,udp,dns,CON,2,2,132,164,2732.2405,480874.3,597449.94,0,0,0.01,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,3,2,0,0,0,0,Normal,0
1.727798,tcp,pop3,FIN,20,20,944,3700,22.572083,4153.263,16275.051,7,8,90.93674,86.191055,4327.8794,99.1143,255,3315254567,1049961951,255,0.124833,0.060659,0.064174,47,185,0,0,1,1,0,0,0,0,Exploits,1
9e-06,ib,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Backdoor,1
0.347786,tcp,http,FIN,10,6,1014,268,43.12997,21001.42,5152.5938,2,1,35.729443,64.5662,1878.7719,97.52532,255,3960871221,1607635134,255,0.072692,0.024947,0.047745,101,45,1,0,2,1,0,0,1,0,Normal,0
1.2e-05,udp,-,INT,2,0,1414,0,83333.33,471333300.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,707,0,0,0,1,1,0,0,0,0,Normal,0
6e-06,udp,-,INT,2,0,104,0,166666.66,69333330.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,2,2,0,0,0,0,Fuzzers,1
1.623129,tcp,-,FIN,8,16,364,13186,14.170161,1572.2719,60929.23,1,6,231.87556,102.737206,17179.586,11420.926,255,2116150707,2963114973,255,0.111897,0.061458,0.050439,46,824,0,0,1,1,0,0,0,0,Normal,0
8e-06,pnni,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Backdoor,1
1.682024,tcp,-,FIN,66,66,3910,51808,77.88236,18316.03,242679.06,7,26,25.870647,25.867739,1496.9213,39.60898,255,2876678493,727414824,255,0.000753,0.000612,0.000141,59,785,0,0,1,1,0,0,0,0,Normal,0
3.272885,tcp,-,FIN,16,18,1540,1644,10.082847,3529.6077,3796.039,4,4,233.75328,192.45712,13292.219,385.3351,255,2689908461,3471257254,255,0.001967,0.001112,0.000855,96,91,0,0,15,1,0,0,0,0,Normal,0
8e-06,unas,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,6,0,0,0,0,Backdoor,1
0.004801,udp,-,CON,4,4,568,312,1458.0295,709852.1,389918.78,0,0,1.260333,1.063667,1.773897,1.494352,0,0,0,0,0.0,0.0,0.0,142,78,0,0,1,1,0,0,0,0,Normal,0
31.519764,tcp,-,FIN,20,12,1302,536,0.98351,313.96173,124.87403,6,1,1658.9349,2859.4397,223645.5,8858.302,255,2444965316,2596235514,255,0.084124,0.065221,0.018903,65,45,0,0,1,1,0,0,0,0,Fuzzers,1
0.790384,udp,-,CON,4,4,568,312,8.856455,4311.828,2368.469,0,0,221.01633,100.354,312.55508,141.91562,0,0,0,0,0.0,0.0,0.0,142,78,0,0,3,1,0,0,0,0,Normal,0
0.887417,tcp,http,FIN,10,8,798,1074,19.156721,6481.733,8474.032,2,2,98.60189,106.505,5225.5938,199.07262,255,1693649461,2817680777,255,0.211801,0.125321,0.08648,80,134,1,132,2,2,0,0,4,0,Analysis,1
4e-06,unas,-,INT,2,0,200,0,250000.0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,3,0,0,0,0,Backdoor,1
0.751476,tcp,http,FIN,10,14,820,10660,30.606434,7856.5386,105381.945,2,5,83.47244,50.50754,4278.4805,3728.2544,255,1019602083,530273413,255,0.151569,0.094873,0.056696,82,761,1,4804,1,1,0,0,1,0,Exploits,1
38.78433,tcp,-,FIN,24,16,1998,1478,1.005561,395.0049,285.88867,11,6,1685.7672,2581.9937,247334.22,9348.487,255,3230402338,3298851073,255,0.095261,0.054414,0.040847,83,92,0,0,2,2,0,0,0,0,Fuzzers,1
1e-06,udp,-,INT,2,0,104,0,1000000.0,416000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,3,3,0,0,0,0,Fuzzers,1
1.42124,tcp,-,FIN,16,18,1540,1644,23.21916,8128.114,8741.662,4,4,94.67287,83.57335,6468.279,153.08015,255,2652362268,1133851576,255,0.001031,0.000487,0.000544,96,91,0,0,8,1,0,0,0,0,Normal,0
3.99278,tcp,-,FIN,12,10,1110,812,5.259493,2039.6816,1464.6437,3,2,362.97998,420.1191,23542.602,639.74677,255,1847110347,3067715936,255,0.244778,0.136416,0.108362,93,81,0,0,2,1,0,0,0,0,Fuzzers,1
0.899374,tcp,-,FIN,10,8,1604,354,18.902037,12844.489,2757.4734,2,1,96.59233,117.76943,6193.6104,181.57864,255,180900981,57627618,255,0.100764,0.074984,0.02578,160,44,0,0,1,1,0,0,0,0,Exploits,1
0.779161,tcp,-,FIN,10,8,534,354,21.81834,4938.6455,3182.911,2,1,83.44211,105.06257,5131.3433,173.98557,255,760378844,3859942219,255,0.149401,0.043719,0.105682,53,44,0,0,2,1,0,0,0,0,Fuzzers,1
8e-06,ptp,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,Exploits,1
1.180022,tcp,-,FIN,16,18,1540,1644,27.96558,9789.648,10528.617,4,4,78.609665,65.58888,5427.8525,154.59514,255,1609423028,1255444125,255,0.065904,0.065007,0.000897,96,91,0,0,13,1,0,0,0,0,Normal,0
0.019678,tcp,-,FIN,16,18,1540,1644,1676.9996,587051.5,631364.94,4,4,1.291933,1.20125,78.9162,2.171153,255,1194588191,3349927284,255,0.000569,0.000455,0.000114,96,91,0,0,6,1,0,0,0,0,Normal,0
0.637723,tcp,-,FIN,40,42,2558,23162,127.01439,31298.854,283646.66,7,14,16.329973,15.9313,0.0,996.23016,255,414582214,543376791,255,0.000594,0.000467,0.000127,64,551,0,0,1,1,0,0,0,0,Normal,0
9e-06,unas,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,Backdoor,1
0.686911,tcp,http,FIN,10,12,762,4308,30.571648,7989.39,45991.402,2,3,76.32344,54.773457,4923.3726,3931.9407,255,2701588415,2024094783,255,0.165491,0.083815,0.081676,76,359,1,1663,1,1,0,0,1,0,Exploits,1
3.087652,tcp,-,FIN,16,18,1540,1644,10.687733,3741.3542,4023.7695,4,4,205.82207,192.94781,13713.797,365.52518,255,746974994,3188464768,255,0.000596,0.000484,0.000112,96,91,0,0,21,1,0,0,0,0,Normal,0
1e-05,udp,-,INT,2,0,864,0,100000.0,345600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,432,0,0,0,1,1,0,0,0,0,Fuzzers,1
8e-06,sat-expak,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Backdoor,1
6e-06,unas,-,INT,2,0,200,0,166666.66,133333330.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,3,0,0,0,0,Backdoor,1
0.674839,tcp,-,FIN,16,18,1540,1644,48.90055,17118.156,18410.316,4,4,44.968002,39.62959,3324.633,100.65501,255,209554228,684432669,255,0.001278,0.001135,0.000143,96,91,0,0,15,1,0,0,0,0,Normal,0
14.469889,tcp,http,FIN,8,10,1052,824,1.174854,509.19534,410.2312,2,2,2066.9631,1607.7023,167632.52,4499.3506,255,3252355644,3257693104,255,0.000711,0.00056,0.000151,132,82,1,83,5,1,0,0,1,0,Normal,0
1.1e-05,udp,-,INT,2,0,1260,0,90909.09,458181820.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,630,0,0,0,6,1,0,0,0,0,Normal,0
0.004846,udp,-,CON,4,4,568,312,1444.4902,703260.4,386297.97,0,0,1.264333,1.075667,1.778846,1.511323,0,0,0,0,0.0,0.0,0.0,142,78,0,0,1,1,0,0,0,0,Normal,0
0.751286,tcp,-,FIN,10,6,756,268,19.965767,7251.5664,2385.2437,2,1,80.12178,133.5586,4309.183,216.02238,255,545536831,3719117693,255,0.168792,0.083485,0.085307,76,45,0,0,1,1,0,0,0,0,Fuzzers,1
0.585943,tcp,-,FIN,10,8,534,354,29.013062,6567.192,4232.4937,2,1,65.104774,74.40814,3698.7793,155.57224,255,1226313641,2199457158,255,0.133946,0.064274,0.069672,53,44,0,0,1,1,0,0,0,0,Fuzzers,1
0.001157,udp,dns,CON,2,2,132,164,2592.9128,456352.66,566983.6,0,0,0.008,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,1,1,0,0,0,0,Normal,0
2.585576,tcp,-,FIN,16,18,1540,1644,12.763113,4467.8633,4805.1187,4,4,172.35133,161.56587,10952.699,327.46075,255,184522511,3290281011,255,0.000657,0.000521,0.000136,96,91,0,0,21,1,0,0,0,0,Normal,0
1e-06,unas,-,INT,2,0,200,0,1000000.0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,Analysis,1
3e-06,unas,-,INT,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,3,0,0,0,0,Analysis,1
0.065226,tcp,http,FIN,8,10,1052,824,260.63226,112961.086,91006.65,2,2,9.265286,7.192222,734.2505,19.875702,255,2894940269,2909572612,255,0.000608,0.000491,0.000117,132,82,1,83,1,1,0,0,1,0,Normal,0
0.615386,tcp,-,FIN,10,6,756,268,24.374945,8852.9795,2911.9934,2,1,68.27422,93.656,3464.2134,155.4566,255,2957069075,3004238579,255,0.232387,0.147098,0.085289,76,45,0,0,1,1,0,0,0,0,Fuzzers,1
0.531194,tcp,-,FIN,38,40,2438,18508,144.95647,35753.418,271780.2,7,13,14.744972,13.607641,1110.2043,1067.5009,255,882070552,1204515112,255,0.000614,0.000493,0.000121,64,463,0,0,1,1,0,0,0,0,Normal,0
9e-06,unas,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Analysis,1
0.66894,tcp,-,FIN,10,6,534,268,22.423534,5752.3843,2678.865,2,1,71.297554,106.974,3784.4448,172.97136,255,39455864,495211477,255,0.23878,0.134067,0.104713,53,45,0,0,1,1,0,0,0,0,Fuzzers,1
4e-06,qnx,-,INT,2,0,200,0,250000.0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,DoS,1
3.760793,tcp,-,FIN,12,10,994,812,5.583929,1940.0164,1554.9912,3,2,339.1511,399.1152,22438.932,633.48865,255,2043837850,1694684290,255,0.271113,0.168755,0.102358,83,81,0,0,1,1,0,0,0,0,Fuzzers,1
1.182371,tcp,-,FIN,38,40,2438,18508,65.12338,16062.64,122100.42,7,13,31.946,31.943352,1996.4927,2003.1508,255,2764034543,281184529,255,0.000949,0.000464,0.000485,64,463,0,0,1,1,0,0,0,0,Normal,0
1e-05,scps,-,INT,2,0,200,0,100000.0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Exploits,1
3e-06,compaq-peer,-,INT,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Exploits,1
0.519793,tcp,http,FIN,10,6,908,268,28.857643,12589.628,3447.5264,2,1,54.387444,90.794395,2727.2593,135.13757,255,2915468556,308020553,255,0.153132,0.065813,0.087319,91,45,1,0,2,2,0,0,4,0,Exploits,1
29.662262,tcp,-,FIN,28,30,4656,3080,1.921634,1210.9663,803.1754,7,7,1098.5902,1022.81696,129785.68,3842.3894,255,1681939184,3830619533,255,0.000687,0.000564,0.000123,166,103,0,0,1,1,0,0,0,0,Normal,0
8e-06,pgm,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,DoS,1
0.827199,tcp,http,FIN,60,14,68189,612,88.249626,648482.44,5502.908,27,1,13.487796,58.415382,1342.2421,79.096016,255,4078547216,309752350,255,0.128351,0.06779,0.060561,1136,44,1,0,1,1,0,0,1,0,Fuzzers,1
4e-06,udp,-,INT,2,0,220,0,250000.0,220000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,110,0,0,0,1,1,0,0,0,0,Fuzzers,1
1.203151,tcp,http,FIN,10,12,820,8124,17.454168,4907.1147,49516.645,2,3,133.61322,98.10509,6895.2397,7296.3545,255,2998566591,3681759975,255,0.246588,0.123994,0.122594,82,677,1,3581,1,1,0,0,1,0,Exploits,1
1.2e-05,udp,-,INT,2,0,1858,0,83333.33,619333300.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,929,0,0,0,8,1,0,0,0,0,Normal,0
0.024752,tcp,-,FIN,16,18,1540,1644,1333.2256,466709.75,501939.22,4,4,1.630067,1.429882,96.35978,2.775607,255,2289203215,145879912,255,0.000557,0.000441,0.000116,96,91,0,0,6,1,0,0,0,0,Normal,0
8e-06,unas,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,3,0,0,0,0,Analysis,1
0.003869,tcp,http,FIN,8,10,1052,824,4393.9004,1904368.1,1534246.6,2,2,0.504286,0.369111,31.813673,0.656866,255,174583172,2320929467,255,0.000685,0.000544,0.000141,132,82,1,83,1,1,0,0,1,0,Normal,0
1.1e-05,udp,-,INT,2,0,1154,0,90909.09,419636350.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,577,0,0,0,5,1,0,0,0,0,Normal,0
8e-06,unas,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Backdoor,1
0.57168,tcp,-,FIN,10,6,1542,268,26.238455,19423.453,3134.6206,2,1,57.99311,100.505,2867.0527,140.91891,255,2759023186,719463040,255,0.124095,0.069148,0.054947,154,45,0,0,1,1,0,0,0,0,Fuzzers,1
23.485695,tcp,ssh,FIN,62,58,5928,8010,5.066914,1986.9116,2681.4622,14,17,391.42825,412.01556,88415.26,90606.7,255,3111515284,962271691,255,0.000769,0.000626,0.000143,96,138,0,0,1,1,0,0,0,0,Normal,0
3.679053,tcp,-,FIN,16,18,1540,1644,8.969699,3139.9385,3376.9558,4,4,245.24014,215.81776,16922.87,510.76566,255,661943119,1265641826,255,0.046975,0.010143,0.036832,96,91,0,0,8,1,0,0,0,0,Normal,0
0.626605,tcp,-,FIN,10,8,564,354,27.13033,6485.745,3957.8364,2,1,69.160225,88.59757,5430.7173,138.2491,255,2508911846,2175874980,255,0.050636,0.006413,0.044223,56,44,0,0,1,1,0,0,0,0,Reconnaissance,1
0.001081,udp,dns,CON,2,2,132,164,2775.2083,488436.66,606845.56,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,1,1,0,0,0,0,Normal,0
1.714032,tcp,-,FIN,34,12,36414,526,26.253885,164958.4,2254.3335,13,0,2950.6282,8357.39,534917.3,27222.635,255,784428048,3729564754,255,0.131929,0.074296,0.057633,1071,44,0,0,3,2,0,0,0,0,Fuzzers,1
3e-06,udp,-,INT,2,0,104,0,333333.3,138666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,5,1,0,0,0,0,Fuzzers,1
3e-06,udp,-,INT,2,0,104,0,333333.3,138666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,3,1,0,0,0,0,Fuzzers,1
0.804833,tcp,-,FIN,16,18,1540,1644,41.002296,14353.288,15436.743,4,4,53.632603,45.124813,4126.9697,164.79877,255,649423555,3175229015,255,0.084515,0.082833,0.001682,96,91,0,0,14,1,0,0,0,0,Normal,0
1.166815,tcp,ssh,FIN,62,60,5928,8114,103.701096,39992.63,54706.184,14,17,19.446917,19.765137,1421.9675,1428.5801,255,1049547306,1049824140,255,0.000942,0.000532,0.00041,96,135,0,0,1,1,0,0,0,0,Normal,0
0.001089,udp,dns,CON,2,2,146,178,2754.8208,536271.8,653810.8,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,1,0,0,0,0,Normal,0
0.629826,tcp,-,FIN,10,6,756,268,23.816101,8650.008,2845.2302,2,1,69.87811,105.497,3519.3906,158.42508,255,2409358234,115592446,255,0.225942,0.102334,0.123608,76,45,0,0,1,1,0,0,0,0,Fuzzers,1
3e-06,stp,-,INT,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,DoS,1
0.627565,tcp,-,FIN,12,10,1008,782,33.46267,11778.859,8974.369,3,2,55.782364,63.807777,3852.232,106.384605,255,4055944248,2826014396,255,0.108455,0.053286,0.055169,84,78,0,0,2,1,0,0,0,0,Fuzzers,1
2.746898,tcp,-,FIN,12,10,1768,690,7.644987,4720.962,1808.5856,3,2,247.33229,285.85913,18214.246,436.69168,255,1626083817,3912445201,255,0.34025,0.174159,0.166091,147,69,0,0,1,1,0,0,0,0,Exploits,1
0.037822,tcp,smtp,FIN,52,42,37358,3380,2458.8862,7749986.5,698006.44,18,8,0.764653,0.909634,52.098873,2.216993,255,1734587578,1735545150,255,0.000649,0.000524,0.000125,718,80,0,0,1,1,0,0,0,0,Normal,0
0.740822,tcp,http,FIN,10,8,974,354,22.947481,9470.561,3347.6326,2,1,79.92833,96.46286,5042.0522,161.178,255,4045340903,4273114619,255,0.147901,0.065581,0.08232,97,44,1,0,1,1,0,0,1,0,Exploits,1
0.939342,tcp,-,FIN,16,18,1540,1644,35.130974,12297.97,13226.279,4,4,62.600266,55.224648,4014.1477,112.82769,255,1024523935,1187289664,255,0.000639,0.000514,0.000125,96,91,0,0,5,1,0,0,0,0,Normal,0
2.892194,tcp,-,FIN,30,42,2302,34406,24.548838,6157.263,92903.87,5,15,99.72014,72.287155,6672.814,5744.5737,255,541938857,3172855590,255,0.000817,0.000705,0.000112,77,819,0,0,6,1,0,0,0,0,Normal,0
1.392015,tcp,-,FIN,26,42,2094,34406,48.131664,11574.588,193026.66,5,15,55.66348,33.925465,3270.0063,2543.8372,255,2869908244,3094735461,255,0.001272,0.00107,0.000202,81,819,0,0,9,1,0,0,0,0,Normal,0
0.039762,tcp,-,FIN,16,18,1540,1644,829.9381,290528.62,312459.12,4,4,2.629933,2.310823,161.98181,4.354134,255,857039354,1040317804,255,0.000596,0.000475,0.000121,96,91,0,0,4,1,0,0,0,0,Normal,0
22.116142,tcp,http,FIN,14,18,1684,10168,1.401691,565.7406,3474.0237,3,5,1701.1365,1382.2241,112152.69,101675.74,255,3569066601,1420518695,255,0.000694,0.000548,0.000146,120,565,1,3924,2,1,0,0,1,0,Normal,0
0.228149,tcp,-,FIN,30,42,2302,34406,311.20013,78054.26,1177721.6,5,15,7.856448,5.550317,609.8305,532.1323,255,3674938165,1536678082,255,0.000706,0.000582,0.000124,77,819,0,0,4,1,0,0,0,0,Normal,0
9e-06,aris,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,DoS,1
3.000896,tcp,-,FIN,16,18,1540,1644,10.996716,3849.517,4140.0967,4,4,200.03645,184.92044,17455.658,345.64597,255,1804519548,3627017701,255,0.042958,0.042161,0.000797,96,91,0,0,15,1,0,0,0,0,Normal,0
0.001037,udp,dns,CON,2,2,132,164,2892.9604,509161.06,632594.06,0,0,0.009,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,2,1,0,0,0,0,Normal,0
1.848934,tcp,-,FIN,16,18,1540,1644,17.848122,6247.9243,6719.5474,4,4,123.2396,115.484314,9479.084,238.1816,255,3149072497,3230079202,255,0.001336,0.001184,0.000152,96,91,0,0,4,1,0,0,0,0,Normal,0
1.211159,tcp,ftp,FIN,12,12,632,682,18.990074,3831.0413,4134.8823,3,4,110.10536,100.95545,5576.552,131.5931,255,2632661876,484691209,255,0.21435,0.099841,0.114509,53,57,0,0,1,1,0,0,0,0,Fuzzers,1
3e-06,udp,-,INT,2,0,190,0,333333.3,253333330.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,95,0,0,0,1,1,0,0,0,0,Fuzzers,1
6.967578,tcp,http,FIN,14,18,1684,10168,4.449179,1795.746,11027.074,3,5,535.93805,409.82788,38363.02,33549.617,255,4082421127,4112084198,255,0.00076,0.000501,0.000259,120,565,1,3924,2,1,0,0,1,0,Normal,0
0.679871,tcp,-,FIN,10,8,564,354,25.004744,5977.6045,3647.7507,2,1,75.54122,94.366714,5546.1763,136.73315,255,1932902012,3978787403,255,0.090469,0.01861,0.071859,56,44,0,0,1,1,0,0,0,0,Normal,0
0.001678,udp,-,CON,4,4,528,304,4171.633,1887961.9,1087008.4,0,0,0.440667,0.197667,0.616834,0.273187,0,0,0,0,0.0,0.0,0.0,132,76,0,0,1,1,0,0,0,0,Normal,0
0.787054,tcp,-,FIN,14,6,7858,268,24.140656,74170.26,2276.845,4,1,55.21462,144.29759,3453.99,216.8703,255,1478419652,3470928260,255,0.194011,0.065557,0.128454,561,45,0,0,1,1,0,0,0,0,Fuzzers,1
1.1e-05,udp,-,INT,2,0,1058,0,90909.09,384727260.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,529,0,0,0,8,1,0,0,0,0,Normal,0
0.05079,tcp,-,FIN,30,42,2302,34406,1397.913,350620.2,5290332.5,5,15,1.802464,1.226976,106.011696,82.62866,255,3044165085,898094373,255,0.0006,0.00048,0.00012,77,819,0,0,6,1,0,0,0,0,Normal,0
1e-05,udp,-,INT,2,0,926,0,100000.0,370400000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,463,0,0,0,5,1,0,0,0,0,Normal,0
59.74488,ospf,-,REQ,68,0,18496,0,1.121435,2440.2424,0.0,0,0,899.48706,0.0,1010.9081,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,1,0,0,0,0,Fuzzers,1
2.277799,tcp,smtp,FIN,30,20,14489,1906,21.511995,49194.86,6360.5264,12,8,78.540726,113.317055,4904.48,160.44627,255,3628932576,1804508226,255,0.23899,0.124765,0.114225,483,95,0,0,1,1,0,0,0,0,Exploits,1
1.1e-05,udp,-,INT,2,0,1200,0,90909.09,436363650.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,600,0,0,0,8,1,0,0,0,0,Normal,0
8e-06,udp,-,INT,2,0,104,0,125000.0,52000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,4,1,0,0,0,0,Fuzzers,1
6e-06,udp,-,INT,2,0,1044,0,166666.66,696000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,522,0,0,0,15,1,0,0,0,0,Fuzzers,1
1e-05,udp,-,INT,2,0,624,0,100000.0,249600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,312,0,0,0,2,1,0,0,0,0,Fuzzers,1
0.742081,tcp,-,FIN,12,8,986,744,25.603674,9745.567,7018.102,3,2,63.904728,101.66971,3927.396,169.90833,255,3891011180,2618732548,255,0.0936,0.030392,0.063208,82,93,0,0,1,1,0,0,0,0,Fuzzers,1
4.593804,tcp,http,FIN,8,10,1052,824,3.700637,1603.8995,1292.1753,2,2,656.095,510.36014,52750.168,1442.1097,255,2574099923,2575194768,255,0.000692,0.000559,0.000133,132,82,1,83,6,1,0,0,1,0,Normal,0
8e-06,any,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Backdoor,1
0.33715,tcp,-,FIN,16,18,1540,1644,97.87928,34263.68,36850.066,4,4,22.388401,20.996124,1864.1985,55.37679,255,124525417,1005449424,255,0.001365,0.001207,0.000158,96,91,0,0,11,1,0,0,0,0,Normal,0
0.62202,tcp,-,FIN,12,10,1258,832,33.76097,14841.967,9633.131,3,2,55.064453,60.625893,3793.0483,95.22348,255,2512901439,1679316160,255,0.124411,0.076383,0.048028,105,83,0,0,2,1,0,0,0,0,Fuzzers,1
0.311507,tcp,-,FIN,10,6,618,268,48.15301,14304.655,5752.68,2,1,32.561443,49.803802,1736.0966,77.616394,255,276973648,162467579,255,0.082434,0.062484,0.01995,62,45,0,0,2,1,0,0,0,0,Fuzzers,1
46.446964,tcp,-,FIN,20,14,1100,622,0.710488,179.99023,99.554405,4,1,2442.2654,3566.7798,323309.22,11869.635,255,364036844,1823824343,255,0.181679,0.078825,0.102854,55,44,0,0,2,2,0,0,0,0,Fuzzers,1
0.047875,tcp,-,FIN,30,42,2302,34406,1483.0288,371968.7,5612449.5,5,15,1.698179,1.155171,96.68194,75.43628,255,1434585325,1438071576,255,0.000633,0.000509,0.000124,77,819,0,0,6,1,0,0,0,0,Normal,0
4.749348,tcp,-,FIN,22,24,1920,4312,9.474984,3087.5815,6961.7974,6,6,226.14314,206.46683,12183.671,11644.908,255,2379966719,234869924,255,0.000737,0.000602,0.000135,87,180,0,0,1,1,0,0,0,0,Normal,0
8e-06,sccopmce,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,Backdoor,1
